VOLTAGE(V),10,13,14,15,20,31,46,47,48,50,53,54,55,56,61,63,64,70,73,86,127,135,136
-1.0,827.0588134994498,811.1412360803764,740.9328378912721,779.6068230973419,862.1047042537887,1129.3801490811632,993.8162999699119,1048.3885654540566,1070.7476942256517,1049.7477089833944,1279.588131644639,1357.6831095041878,1239.7029126040245,1341.961170243819,1264.269367044257,1323.670670637246,1325.7201090679107,1269.1350646581216,1289.2623774783156,1300.9141171681802,1487.3447448284232,1590.7385958374336,1495.719659540717
-0.98,833.3915793185643,854.7826427148148,760.8612664770851,747.1517931374422,885.1235591186057,1131.0859070159236,1070.3398874954207,1110.7871209866562,1040.4465526757497,1067.8277347065168,1267.0107638531565,1433.1466235387616,1258.8138074028134,1357.9772197621955,1267.2567545557806,1415.9739028531092,1340.0363642369207,1394.4493312435293,1493.7064499951935,1262.4853509266898,1559.0604422763365,1687.9971826255705,1510.4760020844674
-0.96,825.562133719213,813.302315807279,804.7478356115781,754.1193077056056,851.2248317779173,1095.8858950572799,1158.252688732569,1121.5083224011305,1113.7848678570006,1125.4565237402333,1295.1401407295048,1429.5582263103306,1264.2571383670336,1372.529325869114,1254.7973169705758,1345.8399653201977,1368.8814178484035,1235.157836428542,1454.7774855933408,1341.4018248851726,1566.4235243002797,1739.971145108037,1475.175409780763
-0.94,852.8516771913753,866.0175720340759,806.4572929435609,780.4918307833956,857.8726998746049,1116.3552096254637,1152.5470214170246,966.9037707198902,1228.2160601547555,1072.35493830706,1258.5120664199237,1508.4492490764278,1317.4637104682656,1381.6798751098386,1276.538235006193,1338.2584798525436,1347.9486632701387,1272.5971355287095,1549.9713752791592,1324.2288070692198,1578.3886968043846,1689.8989420648334,1490.2711902489455
-0.92,923.823922445514,819.400411170014,852.7589591995849,783.5122560519937,863.8655466931766,1148.4181478186952,1086.3516778281648,964.531955066315,1224.8316408942924,1077.6125052363188,1283.075524909333,1496.7639326622173,1342.5734923200946,1393.8641890753217,1312.8453999517583,1369.0162417477995,1400.6606348579965,1338.3857816937907,1703.3084058769016,1309.709864603482,1782.4561072620638,1728.872123089361,1522.7475417762516
-0.9,936.4126921895441,843.2797599362784,862.2885889023855,824.9901276950071,879.4406683601587,1187.1885295114523,1120.6797248406274,986.4329962457647,1146.9270041652182,1111.5813545886265,1303.6436744539683,1465.5232497770398,1322.7649762769668,1421.4822445124075,1350.1735411736047,1516.0305665381156,1432.6982568381782,1267.6408928373069,1558.636161046339,1301.304082703892,1747.7171454078145,1678.7899791763048,1527.1738948055736
-0.88,947.7594276256477,871.5898493946886,866.942887175906,815.8981231028677,911.2654579446852,1160.7109501626921,965.3261830756425,1024.1058141536262,1121.4258090672233,1121.2869315919406,1283.3588795157657,1480.2455462803646,1325.674263882602,1442.8408699778668,1337.4676893455999,1505.7964792228704,1454.0727738803325,1345.4643847219354,1504.8961778372873,1305.8142488309095,1821.8934928228,1754.7885839152166,1564.0779329227257
-0.86,998.9202411925986,894.0032644433824,852.5348707404839,868.2420194468688,904.1957304139098,1166.6171682435777,953.0825407877109,1039.2659602423,1144.3861963881718,1110.1439535447175,1282.6785871294776,1477.017451256775,1347.3968750091306,1410.2501389036977,1313.2272679263747,1516.2476909232507,1386.017470153569,1363.3752844538901,1545.4170987659,1324.991788968317,1726.1675965700706,1774.226694483249,1602.452961830487
-0.84,879.9073630807575,885.5287694910846,883.0249962556773,876.7206597498324,932.2370683292021,1169.2834715007216,1081.8190764860044,1029.2099928218845,1162.7253571660056,1171.8755263510977,1289.8957237022169,1499.0304571732643,1444.7893533866309,1435.663911700701,1334.658779562099,1485.8472264983718,1397.9603831975305,1380.327983657684,1591.101955362169,1300.124403117089,1794.5607487919192,1756.1176548613894,1613.996230780526
-0.82,861.0202169369622,871.3811662406968,885.7604877347952,878.7089236129654,943.6205611551856,1161.3177673386867,1001.3981898446087,992.0871216695588,1205.2194295103511,1094.0934421229292,1287.9700160345108,1598.3035004505487,1488.432106911569,1430.8449116478203,1342.533094873087,1544.41153925544,1473.609849581572,1368.1134447106808,1605.6859566173607,1326.352028236199,1846.4132538813562,1768.4267650288266,1639.5612997737085
-0.8,844.5408101066839,891.3952215942738,860.7363953427227,899.2023899838117,997.4382421938848,1124.611371675427,1281.392188287688,1035.0359464444575,1160.793567579255,1140.9803045787276,1408.3896314344267,1604.9796006241068,1553.428055909061,1398.5820033255086,1363.77090589367,1520.2851168046147,1404.172705625818,1384.8331968686555,1581.459328894307,1336.8181337488127,1860.437428768704,1830.0061994697057,1648.0194785019219
-0.78,845.4319250261971,884.2205494067362,881.1901516208814,871.6806853635752,1001.7619758718272,1180.6730242425758,1270.3141653195398,1074.2918008306121,1234.3358602258918,1140.6603478629895,1348.730755818674,1634.887524542808,1553.3932564025595,1405.6421123260268,1451.1652288716475,1499.4021726014403,1392.9029103088405,1376.0853595241292,1669.3278649688752,1388.2088722263086,1901.2606871178568,1808.8294450737912,1652.9037178407054
-0.76,896.5834566946212,930.6667819751555,904.6126385432632,840.2495397966235,1004.4936781312124,1139.6393924062584,1384.9830416549055,1089.4994035527461,1238.2405212479387,1159.7812819481333,1331.4383395943971,1656.6959218214956,1570.3774862356602,1420.0597353957714,1456.0227645768987,1476.985712342726,1396.6326757700601,1402.0964088149556,1690.7627881075746,1402.377394821772,1896.9657809419948,1817.1871182695409,1664.5701188181936
-0.74,912.7612627946045,941.7970516721631,898.7441494494784,849.1416251188024,982.713828497022,1164.346184735723,1434.3739377291365,1086.3137350183704,1231.0721824804027,1236.1355452431158,1305.0009282958283,1645.4521273203084,1577.1936541198038,1444.6437021228992,1441.3356028288774,1457.7627864109902,1400.6485345491665,1423.9153554340878,1694.6224497867156,1385.8469746613116,1905.5120888109702,1832.3682059102002,1687.1091197935957
-0.72,964.7494414998749,913.969236989661,902.1400115702925,862.5374926386611,970.8453580455152,1184.1688274986527,1461.9334457182613,1091.3160263235825,1254.5339829435761,1224.2783661227377,1312.6698127301627,1649.928463585989,1559.1851890875423,1514.81144001531,1494.7707071975774,1451.865193276859,1417.545182859676,1536.3872569119403,1722.8195502362796,1444.3438818879633,1872.491407956535,1825.7172480393979,1674.1790737649617
-0.7,881.231037796419,976.9889446509244,902.116702035948,834.2778076995328,937.4283257173952,1222.1024834029122,1616.6340123611187,1151.2149758247813,1240.5919389453609,1318.8238447616873,1318.398299887233,1675.7009913650104,1563.6058545208352,1510.4484120216339,1500.4957933924952,1442.5076281547495,1350.9642930305536,1504.4004146591742,1807.600748858527,1524.506873586857,1837.7421138549057,1823.0288912523606,1689.3421806495494
-0.68,918.8406767564228,944.6080506015215,893.7541402241285,829.2247169139521,948.5158308001213,1201.7380166468154,1553.9432078244333,1149.0546152590325,1264.829728411941,1290.2857827798864,1352.3593199377262,1611.013024007451,1568.4863976980112,1550.0353356935166,1479.2501652551261,1434.8222093544668,1320.4519511246572,1489.8273471149635,1799.8722686455571,1467.249535756944,1941.6455256740328,1810.1737775788522,1722.1221095265041
-0.66,787.2180621106011,968.3462362230792,885.2227184362954,808.142906377582,1002.9663942743841,1150.8798605180218,1573.6269820349007,1216.827627470743,1178.5680994189795,1265.377624704794,1338.7679343078917,1626.5344811693794,1628.314165017145,1538.5794799333726,1418.798392452938,1406.0280985155125,1391.0471150118588,1442.5411037487652,1788.7346627089878,1413.1069709270123,1928.2431534539162,1772.8497991502816,1678.9446359446788
-0.64,751.5959486727495,1007.5977503135017,844.3242322561123,810.9360112211957,940.7311796346401,1168.4487197315723,1622.714737291807,1229.7576795937277,1165.2339383402054,1188.9442338265758,1313.9638743461521,1577.7747494844334,1623.005537289262,1536.07213017951,1442.2395318248975,1427.9877790115765,1382.4584871234483,1442.046775382589,1813.4475529662889,1429.557005995779,1904.814606807628,1823.4992070153924,1632.7053291835475
