START TIME:2022-08-22 22:19:30
REPEAT,TIME(sec),VOLTAGE(V),CURRENT(A)
57,1.274297e+02, 4.00000e-02, 9.76324e-11
57,1.274497e+02, 6.00000e-02, 1.76072e-10
57,1.274698e+02, 8.00000e-02, 2.57730e-10
57,1.274898e+02, 1.00000e-01, 3.37601e-10
57,1.275099e+02, 1.20000e-01, 4.09484e-10
57,1.275299e+02, 1.40000e-01, 4.93407e-10
57,1.275500e+02, 1.60000e-01, 5.76735e-10
57,1.275700e+02, 1.80000e-01, 6.65784e-10
57,1.275900e+02, 2.00000e-01, 7.76410e-10
57,1.276106e+02, 2.20000e-01, 8.88944e-10
57,1.276307e+02, 2.40000e-01, 9.79304e-10
57,1.276507e+02, 2.60000e-01, 1.07491e-09
57,1.276707e+02, 2.80000e-01, 1.18232e-09
57,1.276908e+02, 3.00000e-01, 1.28806e-09
57,1.277108e+02, 3.20000e-01, 1.41358e-09
57,1.277309e+02, 3.40000e-01, 1.54185e-09
57,1.277509e+02, 3.60000e-01, 1.67513e-09
57,1.277710e+02, 3.80000e-01, 1.79851e-09
57,1.277910e+02, 4.00000e-01, 1.96207e-09
57,1.278111e+02, 4.20000e-01, 2.08044e-09
57,1.278311e+02, 4.40000e-01, 2.21598e-09
57,1.278512e+02, 4.60000e-01, 2.38490e-09
57,1.278712e+02, 4.80000e-01, 2.67887e-09
57,1.278913e+02, 5.00000e-01, 2.83492e-09
57,1.279113e+02, 5.20000e-01, 3.04639e-09
57,1.279314e+02, 5.40000e-01, 3.23796e-09
57,1.279514e+02, 5.60000e-01, 3.49319e-09
57,1.279715e+02, 5.80000e-01, 3.74460e-09
57,1.279915e+02, 6.00000e-01, 3.93820e-09
57,1.280116e+02, 6.20000e-01, 4.20237e-09
57,1.280316e+02, 6.40000e-01, 4.63974e-09
57,1.280517e+02, 6.60000e-01, 4.93729e-09
57,1.280717e+02, 6.80000e-01, 5.15270e-09
57,1.280918e+02, 7.00000e-01, 5.48148e-09
57,1.281118e+02, 7.20000e-01, 5.94103e-09
57,1.281319e+02, 7.40000e-01, 6.22582e-09
57,1.281519e+02, 7.60000e-01, 6.67202e-09
57,1.281720e+02, 7.80000e-01, 6.90889e-09
57,1.281920e+02, 8.00000e-01, 7.57348e-09
57,1.282121e+02, 8.20000e-01, 8.78227e-09
57,1.282321e+02, 8.40000e-01, 9.40049e-09
57,1.282522e+02, 8.60000e-01, 1.00659e-08
57,1.282722e+02, 8.80000e-01, 1.06093e-08
57,1.282923e+02, 9.00000e-01, 1.11394e-08
57,1.283123e+02, 9.20000e-01, 1.19712e-08
57,1.283324e+02, 9.40000e-01, 1.18963e-08
57,1.283524e+02, 9.60000e-01, 1.28295e-08
57,1.283724e+02, 9.80000e-01, 1.36377e-08
57,1.283925e+02, 1.00000e+00, 1.43173e-08
58,1.285822e+02, -1.06000e+00, -1.26797e-08
58,1.286022e+02, -1.04000e+00, -1.03465e-08
58,1.286223e+02, -1.02000e+00, -9.84073e-09
58,1.286423e+02, -1.00000e+00, -9.22763e-09
58,1.286624e+02, -9.80000e-01, -8.80563e-09
58,1.286824e+02, -9.60000e-01, -8.36253e-09
58,1.287025e+02, -9.40000e-01, -7.63977e-09
58,1.287225e+02, -9.20000e-01, -7.38180e-09
58,1.287426e+02, -9.00000e-01, -6.99985e-09
58,1.287626e+02, -8.80000e-01, -6.61147e-09
58,1.287827e+02, -8.60000e-01, -6.06334e-09
58,1.288027e+02, -8.40000e-01, -5.89311e-09
58,1.288228e+02, -8.20000e-01, -5.54085e-09
58,1.288428e+02, -8.00000e-01, -5.14245e-09
58,1.288629e+02, -7.80000e-01, -4.89354e-09
58,1.288829e+02, -7.60000e-01, -4.59099e-09
58,1.289030e+02, -7.40000e-01, -4.34303e-09
58,1.289230e+02, -7.20000e-01, -4.10473e-09
58,1.289431e+02, -7.00000e-01, -3.88074e-09
58,1.289631e+02, -6.80000e-01, -3.67749e-09
58,1.289832e+02, -6.60000e-01, -3.51143e-09
58,1.290032e+02, -6.40000e-01, -3.33500e-09
58,1.290233e+02, -6.20000e-01, -3.14367e-09
58,1.290433e+02, -6.00000e-01, -2.99275e-09
58,1.290634e+02, -5.80000e-01, -2.85912e-09
58,1.290834e+02, -5.60000e-01, -2.66910e-09
58,1.291035e+02, -5.40000e-01, -2.54273e-09
58,1.291235e+02, -5.20000e-01, -2.39038e-09
58,1.291436e+02, -5.00000e-01, -2.27082e-09
58,1.291636e+02, -4.80000e-01, -2.15185e-09
58,1.291837e+02, -4.60000e-01, -2.04265e-09
58,1.292037e+02, -4.40000e-01, -1.91438e-09
58,1.292238e+02, -4.20000e-01, -1.86574e-09
58,1.292438e+02, -4.00000e-01, -1.72198e-09
58,1.292638e+02, -3.80000e-01, -1.59681e-09
58,1.292839e+02, -3.60000e-01, -1.49322e-09
58,1.293039e+02, -3.40000e-01, -1.40870e-09
58,1.293240e+02, -3.20000e-01, -1.32668e-09
58,1.293440e+02, -3.00000e-01, -1.22392e-09
58,1.293641e+02, -2.80000e-01, -1.14512e-09
58,1.293841e+02, -2.60000e-01, -1.05464e-09
58,1.294042e+02, -2.40000e-01, -9.50694e-10
58,1.294242e+02, -2.20000e-01, -8.71301e-10
58,1.294448e+02, -2.00000e-01, -8.05616e-10
58,1.294648e+02, -1.80000e-01, -6.96659e-10
58,1.294849e+02, -1.60000e-01, -6.20842e-10
58,1.295049e+02, -1.40000e-01, -5.49197e-10
58,1.295250e+02, -1.20000e-01, -4.71234e-10
58,1.295450e+02, -1.00000e-01, -4.04358e-10
58,1.295651e+02, -8.00000e-02, -3.31521e-10
58,1.295851e+02, -6.00000e-02, -2.54035e-10
58,1.296052e+02, -4.00000e-02, -1.79648e-10
58,1.296252e+02, -2.00000e-02, -1.13845e-10
58,1.296454e+02, 0.00000e+00, -6.47306e-11
58,1.296654e+02, 2.00000e-02, 4.30346e-11
58,1.296855e+02, 4.00000e-02, 1.12653e-10
58,1.297055e+02, 6.00000e-02, 1.87635e-10
58,1.297256e+02, 8.00000e-02, 2.78950e-10
58,1.297456e+02, 1.00000e-01, 3.63708e-10
58,1.297657e+02, 1.20000e-01, 4.45604e-10
58,1.297857e+02, 1.40000e-01, 5.26428e-10
58,1.298058e+02, 1.60000e-01, 6.11305e-10
58,1.298258e+02, 1.80000e-01, 7.19666e-10
58,1.298459e+02, 2.00000e-01, 8.41022e-10
58,1.298664e+02, 2.20000e-01, 9.48310e-10
58,1.298865e+02, 2.40000e-01, 1.07956e-09
58,1.299065e+02, 2.60000e-01, 1.17767e-09
58,1.299266e+02, 2.80000e-01, 1.28412e-09
58,1.299466e+02, 3.00000e-01, 1.39868e-09
58,1.299667e+02, 3.20000e-01, 1.50335e-09
58,1.299867e+02, 3.40000e-01, 1.63770e-09
58,1.300068e+02, 3.60000e-01, 1.78587e-09
58,1.300268e+02, 3.80000e-01, 1.94204e-09
58,1.300469e+02, 4.00000e-01, 2.05517e-09
58,1.300669e+02, 4.20000e-01, 2.19023e-09
58,1.300870e+02, 4.40000e-01, 2.38764e-09
58,1.301070e+02, 4.60000e-01, 2.56288e-09
58,1.301271e+02, 4.80000e-01, 2.76673e-09
58,1.301471e+02, 5.00000e-01, 2.91502e-09
58,1.301671e+02, 5.20000e-01, 3.10385e-09
58,1.301872e+02, 5.40000e-01, 3.33881e-09
58,1.302072e+02, 5.60000e-01, 3.53956e-09
58,1.302273e+02, 5.80000e-01, 3.81231e-09
58,1.302473e+02, 6.00000e-01, 4.05824e-09
58,1.302674e+02, 6.20000e-01, 4.32336e-09
58,1.302874e+02, 6.40000e-01, 4.61113e-09
58,1.303075e+02, 6.60000e-01, 4.94325e-09
58,1.303275e+02, 6.80000e-01, 5.29397e-09
58,1.303476e+02, 7.00000e-01, 5.52821e-09
58,1.303676e+02, 7.20000e-01, 5.86307e-09
58,1.303877e+02, 7.40000e-01, 6.35386e-09
58,1.304077e+02, 7.60000e-01, 6.65534e-09
58,1.304278e+02, 7.80000e-01, 7.11966e-09
58,1.304478e+02, 8.00000e-01, 7.56907e-09
58,1.304679e+02, 8.20000e-01, 7.90012e-09
58,1.304879e+02, 8.40000e-01, 8.42285e-09
58,1.305080e+02, 8.60000e-01, 9.08101e-09
58,1.305280e+02, 8.80000e-01, 9.60243e-09
58,1.305481e+02, 9.00000e-01, 1.01448e-08
58,1.305681e+02, 9.20000e-01, 1.07864e-08
58,1.305882e+02, 9.40000e-01, 1.15471e-08
58,1.306082e+02, 9.60000e-01, 1.21876e-08
58,1.306283e+02, 9.80000e-01, 1.29433e-08
58,1.306483e+02, 1.00000e+00, 1.35846e-08
59,1.307963e+02, -1.06000e+00, -1.65170e-08
59,1.308164e+02, -1.04000e+00, -1.28294e-08
59,1.308364e+02, -1.02000e+00, -1.07305e-08
59,1.308565e+02, -1.00000e+00, -1.00023e-08
59,1.308765e+02, -9.80000e-01, -9.41789e-09
59,1.308966e+02, -9.60000e-01, -9.06801e-09
59,1.309166e+02, -9.40000e-01, -8.13460e-09
59,1.309367e+02, -9.20000e-01, -7.45750e-09
59,1.309567e+02, -9.00000e-01, -7.08330e-09
59,1.309768e+02, -8.80000e-01, -6.50454e-09
59,1.309968e+02, -8.60000e-01, -6.20484e-09
59,1.310169e+02, -8.40000e-01, -5.85461e-09
59,1.310369e+02, -8.20000e-01, -5.72550e-09
59,1.310570e+02, -8.00000e-01, -5.39207e-09
59,1.310770e+02, -7.80000e-01, -5.03790e-09
59,1.310971e+02, -7.60000e-01, -4.76646e-09
59,1.311171e+02, -7.40000e-01, -4.58670e-09
59,1.311371e+02, -7.20000e-01, -4.11057e-09
59,1.311572e+02, -7.00000e-01, -3.90875e-09
59,1.311773e+02, -6.80000e-01, -3.68810e-09
59,1.311973e+02, -6.60000e-01, -3.45802e-09
59,1.312173e+02, -6.40000e-01, -3.27659e-09
59,1.312374e+02, -6.20000e-01, -3.10421e-09
59,1.312574e+02, -6.00000e-01, -2.96020e-09
59,1.312775e+02, -5.80000e-01, -2.78521e-09
59,1.312975e+02, -5.60000e-01, -2.55847e-09
59,1.313176e+02, -5.40000e-01, -2.41017e-09
59,1.313376e+02, -5.20000e-01, -2.28858e-09
59,1.313577e+02, -5.00000e-01, -2.19011e-09
59,1.313777e+02, -4.80000e-01, -2.10690e-09
59,1.313978e+02, -4.60000e-01, -1.99556e-09
59,1.314178e+02, -4.40000e-01, -1.88792e-09
59,1.314379e+02, -4.20000e-01, -1.72687e-09
59,1.314579e+02, -4.00000e-01, -1.63877e-09
59,1.314780e+02, -3.80000e-01, -1.55091e-09
59,1.314980e+02, -3.60000e-01, -1.43862e-09
59,1.315181e+02, -3.40000e-01, -1.35255e-09
59,1.315381e+02, -3.20000e-01, -1.25575e-09
59,1.315582e+02, -3.00000e-01, -1.15752e-09
59,1.315782e+02, -2.80000e-01, -1.06013e-09
59,1.315983e+02, -2.60000e-01, -9.94801e-10
59,1.316183e+02, -2.40000e-01, -9.21726e-10
59,1.316384e+02, -2.20000e-01, -8.60214e-10
59,1.316589e+02, -2.00000e-01, -7.95364e-10
59,1.316790e+02, -1.80000e-01, -6.99878e-10
59,1.316990e+02, -1.60000e-01, -6.15001e-10
59,1.317191e+02, -1.40000e-01, -5.37753e-10
59,1.317391e+02, -1.20000e-01, -4.55022e-10
59,1.317592e+02, -1.00000e-01, -3.73125e-10
59,1.317792e+02, -8.00000e-02, -3.08156e-10
59,1.317993e+02, -6.00000e-02, -2.41399e-10
59,1.318193e+02, -4.00000e-02, -1.75714e-10
59,1.318394e+02, -2.00000e-02, -1.11222e-10
59,1.318595e+02, 0.00000e+00, -5.96046e-11
59,1.318796e+02, 2.00000e-02, 5.09024e-11
59,1.318996e+02, 4.00000e-02, 1.33276e-10
59,1.319197e+02, 6.00000e-02, 2.07901e-10
59,1.319397e+02, 8.00000e-02, 2.89798e-10
59,1.319598e+02, 1.00000e-01, 3.72529e-10
59,1.319798e+02, 1.20000e-01, 4.50134e-10
59,1.319999e+02, 1.40000e-01, 5.34296e-10
59,1.320199e+02, 1.60000e-01, 6.21319e-10
59,1.320399e+02, 1.80000e-01, 7.18355e-10
59,1.320600e+02, 2.00000e-01, 8.05378e-10
59,1.320806e+02, 2.20000e-01, 9.00984e-10
59,1.321006e+02, 2.40000e-01, 1.00327e-09
59,1.321206e+02, 2.60000e-01, 1.10495e-09
59,1.321407e+02, 2.80000e-01, 1.20163e-09
59,1.321607e+02, 3.00000e-01, 1.30713e-09
59,1.321808e+02, 3.20000e-01, 1.42753e-09
59,1.322008e+02, 3.40000e-01, 1.54090e-09
59,1.322209e+02, 3.60000e-01, 1.65117e-09
59,1.322409e+02, 3.80000e-01, 1.87838e-09
59,1.322610e+02, 4.00000e-01, 2.04623e-09
59,1.322810e+02, 4.20000e-01, 2.22278e-09
59,1.323011e+02, 4.40000e-01, 2.39205e-09
59,1.323211e+02, 4.60000e-01, 2.57587e-09
59,1.323412e+02, 4.80000e-01, 2.77174e-09
59,1.323612e+02, 5.00000e-01, 2.96593e-09
59,1.323813e+02, 5.20000e-01, 3.20363e-09
59,1.324013e+02, 5.40000e-01, 3.40140e-09
59,1.324214e+02, 5.60000e-01, 3.64387e-09
59,1.324414e+02, 5.80000e-01, 3.87931e-09
59,1.324615e+02, 6.00000e-01, 4.13728e-09
59,1.324815e+02, 6.20000e-01, 4.39453e-09
59,1.325016e+02, 6.40000e-01, 4.66108e-09
59,1.325216e+02, 6.60000e-01, 5.05769e-09
59,1.325417e+02, 6.80000e-01, 5.35107e-09
59,1.325617e+02, 7.00000e-01, 5.75590e-09
59,1.325818e+02, 7.20000e-01, 6.15788e-09
59,1.326018e+02, 7.40000e-01, 6.48344e-09
59,1.326219e+02, 7.60000e-01, 7.05647e-09
59,1.326419e+02, 7.80000e-01, 7.49505e-09
59,1.326620e+02, 8.00000e-01, 7.85053e-09
59,1.326820e+02, 8.20000e-01, 8.54671e-09
59,1.327021e+02, 8.40000e-01, 8.98016e-09
59,1.327221e+02, 8.60000e-01, 9.62675e-09
59,1.327421e+02, 8.80000e-01, 1.05535e-08
59,1.327622e+02, 9.00000e-01, 1.12374e-08
59,1.327822e+02, 9.20000e-01, 1.15128e-08
59,1.328023e+02, 9.40000e-01, 1.22850e-08
59,1.328223e+02, 9.60000e-01, 1.33204e-08
59,1.328424e+02, 9.80000e-01, 1.45375e-08
59,1.328624e+02, 1.00000e+00, 1.54821e-08
60,1.330519e+02, -1.06000e+00, -1.37146e-08
60,1.330720e+02, -1.04000e+00, -1.14297e-08
60,1.330920e+02, -1.02000e+00, -1.01527e-08
60,1.331121e+02, -1.00000e+00, -9.31478e-09
60,1.331321e+02, -9.80000e-01, -9.05645e-09
60,1.331522e+02, -9.60000e-01, -8.87501e-09
60,1.331722e+02, -9.40000e-01, -7.80880e-09
60,1.331923e+02, -9.20000e-01, -7.34723e-09
60,1.332123e+02, -9.00000e-01, -6.98709e-09
60,1.332324e+02, -8.80000e-01, -6.59668e-09
60,1.332524e+02, -8.60000e-01, -6.24585e-09
60,1.332725e+02, -8.40000e-01, -5.85866e-09
60,1.332925e+02, -8.20000e-01, -5.59509e-09
60,1.333126e+02, -8.00000e-01, -5.37956e-09
60,1.333326e+02, -7.80000e-01, -5.01180e-09
60,1.333527e+02, -7.60000e-01, -4.67002e-09
60,1.333727e+02, -7.40000e-01, -4.44531e-09
60,1.333928e+02, -7.20000e-01, -4.20630e-09
60,1.334128e+02, -7.00000e-01, -3.99458e-09
60,1.334329e+02, -6.80000e-01, -3.74567e-09
60,1.334529e+02, -6.60000e-01, -3.52764e-09
60,1.334730e+02, -6.40000e-01, -3.36206e-09
60,1.334930e+02, -6.20000e-01, -3.19457e-09
60,1.335131e+02, -6.00000e-01, -3.03650e-09
60,1.335331e+02, -5.80000e-01, -2.85470e-09
60,1.335532e+02, -5.60000e-01, -2.71070e-09
60,1.335732e+02, -5.40000e-01, -2.54989e-09
60,1.335933e+02, -5.20000e-01, -2.42698e-09
60,1.336133e+02, -5.00000e-01, -2.26378e-09
60,1.336334e+02, -4.80000e-01, -2.13552e-09
60,1.336534e+02, -4.60000e-01, -2.03073e-09
60,1.336735e+02, -4.40000e-01, -1.89698e-09
60,1.336935e+02, -4.20000e-01, -1.78540e-09
60,1.337135e+02, -4.00000e-01, -1.68526e-09
60,1.337336e+02, -3.80000e-01, -1.58727e-09
60,1.337536e+02, -3.60000e-01, -1.49631e-09
60,1.337737e+02, -3.40000e-01, -1.40488e-09
60,1.337937e+02, -3.20000e-01, -1.32930e-09
60,1.338138e+02, -3.00000e-01, -1.24216e-09
60,1.338338e+02, -2.80000e-01, -1.15037e-09
60,1.338539e+02, -2.60000e-01, -1.05095e-09
60,1.338739e+02, -2.40000e-01, -9.66549e-10
60,1.338940e+02, -2.20000e-01, -8.78811e-10
60,1.339145e+02, -2.00000e-01, -8.16464e-10
60,1.339346e+02, -1.80000e-01, -7.12395e-10
60,1.339546e+02, -1.60000e-01, -6.39200e-10
60,1.339747e+02, -1.40000e-01, -5.68986e-10
60,1.339947e+02, -1.20000e-01, -4.95434e-10
60,1.340148e+02, -1.00000e-01, -4.25339e-10
60,1.340348e+02, -8.00000e-02, -3.48568e-10
60,1.340549e+02, -6.00000e-02, -2.70605e-10
60,1.340749e+02, -4.00000e-02, -1.98483e-10
60,1.340950e+02, -2.00000e-02, -1.20640e-10
60,1.341151e+02, 0.00000e+00, -5.94854e-11
60,1.341352e+02, 2.00000e-02, 5.43594e-11
60,1.341552e+02, 4.00000e-02, 1.24931e-10
60,1.341753e+02, 6.00000e-02, 2.03967e-10
60,1.341953e+02, 8.00000e-02, 2.88129e-10
60,1.342154e+02, 1.00000e-01, 3.66807e-10
60,1.342354e+02, 1.20000e-01, 4.41313e-10
60,1.342555e+02, 1.40000e-01, 5.32150e-10
60,1.342755e+02, 1.60000e-01, 6.22511e-10
60,1.342956e+02, 1.80000e-01, 7.20263e-10
60,1.343156e+02, 2.00000e-01, 8.13246e-10
60,1.343362e+02, 2.20000e-01, 9.25541e-10
60,1.343562e+02, 2.40000e-01, 1.05417e-09
60,1.343763e+02, 2.60000e-01, 1.16038e-09
60,1.343963e+02, 2.80000e-01, 1.26922e-09
60,1.344164e+02, 3.00000e-01, 1.39070e-09
60,1.344364e+02, 3.20000e-01, 1.53339e-09
60,1.344565e+02, 3.40000e-01, 1.65153e-09
60,1.344765e+02, 3.60000e-01, 1.79172e-09
60,1.344966e+02, 3.80000e-01, 1.97554e-09
60,1.345166e+02, 4.00000e-01, 2.17950e-09
60,1.345367e+02, 4.20000e-01, 2.29788e-09
60,1.345567e+02, 4.40000e-01, 2.44343e-09
60,1.345768e+02, 4.60000e-01, 2.65336e-09
60,1.345968e+02, 4.80000e-01, 2.89941e-09
60,1.346169e+02, 5.00000e-01, 3.09122e-09
60,1.346369e+02, 5.20000e-01, 3.22831e-09
60,1.346570e+02, 5.40000e-01, 3.43561e-09
60,1.346770e+02, 5.60000e-01, 3.69537e-09
60,1.346970e+02, 5.80000e-01, 3.90911e-09
60,1.347171e+02, 6.00000e-01, 4.06885e-09
60,1.347371e+02, 6.20000e-01, 4.30202e-09
60,1.347572e+02, 6.40000e-01, 4.52900e-09
60,1.347772e+02, 6.60000e-01, 4.78768e-09
60,1.347973e+02, 6.80000e-01, 5.16880e-09
60,1.348173e+02, 7.00000e-01, 5.62787e-09
60,1.348374e+02, 7.20000e-01, 6.00922e-09
60,1.348574e+02, 7.40000e-01, 6.35612e-09
60,1.348775e+02, 7.60000e-01, 6.69277e-09
60,1.348975e+02, 7.80000e-01, 7.29728e-09
60,1.349176e+02, 8.00000e-01, 7.65598e-09
60,1.349376e+02, 8.20000e-01, 8.49724e-09
60,1.349577e+02, 8.40000e-01, 9.34434e-09
60,1.349777e+02, 8.60000e-01, 1.00399e-08
60,1.349978e+02, 8.80000e-01, 1.06649e-08
60,1.350178e+02, 9.00000e-01, 1.13349e-08
60,1.350379e+02, 9.20000e-01, 1.20435e-08
60,1.350579e+02, 9.40000e-01, 1.27997e-08
60,1.350780e+02, 9.60000e-01, 1.47963e-08
60,1.350980e+02, 9.80000e-01, 1.56728e-08
60,1.351181e+02, 1.00000e+00, 1.64968e-08
61,1.353077e+02, -1.06000e+00, -1.30607e-08
61,1.353277e+02, -1.04000e+00, -1.04845e-08
61,1.353478e+02, -1.02000e+00, -1.00715e-08
61,1.353678e+02, -1.00000e+00, -9.26804e-09
61,1.353879e+02, -9.80000e-01, -8.64065e-09
61,1.354079e+02, -9.60000e-01, -8.53813e-09
61,1.354280e+02, -9.40000e-01, -8.16226e-09
61,1.354480e+02, -9.20000e-01, -7.68411e-09
61,1.354681e+02, -9.00000e-01, -7.41112e-09
61,1.354881e+02, -8.80000e-01, -7.07197e-09
61,1.355082e+02, -8.60000e-01, -6.53458e-09
61,1.355282e+02, -8.40000e-01, -6.05822e-09
61,1.355483e+02, -8.20000e-01, -5.60141e-09
61,1.355683e+02, -8.00000e-01, -5.19681e-09
61,1.355884e+02, -7.80000e-01, -4.98784e-09
61,1.356084e+02, -7.60000e-01, -4.79114e-09
61,1.356284e+02, -7.40000e-01, -4.48644e-09
61,1.356485e+02, -7.20000e-01, -4.32837e-09
61,1.356685e+02, -7.00000e-01, -4.09138e-09
61,1.356886e+02, -6.80000e-01, -3.87549e-09
61,1.357086e+02, -6.60000e-01, -3.70777e-09
61,1.357287e+02, -6.40000e-01, -3.45194e-09
61,1.357487e+02, -6.20000e-01, -3.29459e-09
61,1.357688e+02, -6.00000e-01, -3.13318e-09
61,1.357888e+02, -5.80000e-01, -2.97987e-09
61,1.358089e+02, -5.60000e-01, -2.80797e-09
61,1.358289e+02, -5.40000e-01, -2.66719e-09
61,1.358490e+02, -5.20000e-01, -2.51842e-09
61,1.358690e+02, -5.00000e-01, -2.34687e-09
61,1.358891e+02, -4.80000e-01, -2.22850e-09
61,1.359091e+02, -4.60000e-01, -2.11096e-09
61,1.359292e+02, -4.40000e-01, -2.00653e-09
61,1.359492e+02, -4.20000e-01, -1.87600e-09
61,1.359693e+02, -4.00000e-01, -1.75726e-09
61,1.359893e+02, -3.80000e-01, -1.63841e-09
61,1.360094e+02, -3.60000e-01, -1.52171e-09
61,1.360294e+02, -3.40000e-01, -1.43719e-09
61,1.360495e+02, -3.20000e-01, -1.33252e-09
61,1.360695e+02, -3.00000e-01, -1.24323e-09
61,1.360896e+02, -2.80000e-01, -1.15693e-09
61,1.361096e+02, -2.60000e-01, -1.05786e-09
61,1.361297e+02, -2.40000e-01, -9.84669e-10
61,1.361497e+02, -2.20000e-01, -8.90732e-10
61,1.361703e+02, -2.00000e-01, -8.49366e-10
61,1.361903e+02, -1.80000e-01, -7.44224e-10
61,1.362104e+02, -1.60000e-01, -6.61969e-10
61,1.362304e+02, -1.40000e-01, -5.81980e-10
61,1.362505e+02, -1.20000e-01, -5.09143e-10
61,1.362705e+02, -1.00000e-01, -4.30942e-10
61,1.362906e+02, -8.00000e-02, -3.54409e-10
61,1.363106e+02, -6.00000e-02, -2.73585e-10
61,1.363307e+02, -4.00000e-02, -1.95742e-10
61,1.363507e+02, -2.00000e-02, -1.18852e-10
61,1.363709e+02, 0.00000e+00, -6.60419e-11
61,1.363909e+02, 2.00000e-02, 4.64916e-11
61,1.364110e+02, 4.00000e-02, 1.21117e-10
61,1.364310e+02, 6.00000e-02, 2.07543e-10
61,1.364511e+02, 8.00000e-02, 2.90275e-10
61,1.364711e+02, 1.00000e-01, 3.74675e-10
61,1.364912e+02, 1.20000e-01, 4.60505e-10
61,1.365112e+02, 1.40000e-01, 5.48720e-10
61,1.365313e+02, 1.60000e-01, 6.31213e-10
61,1.365513e+02, 1.80000e-01, 7.18117e-10
61,1.365713e+02, 2.00000e-01, 8.17776e-10
61,1.365919e+02, 2.20000e-01, 9.22441e-10
61,1.366120e+02, 2.40000e-01, 1.03414e-09
61,1.366320e+02, 2.60000e-01, 1.14536e-09
61,1.366520e+02, 2.80000e-01, 1.25837e-09
61,1.366721e+02, 3.00000e-01, 1.35982e-09
61,1.366921e+02, 3.20000e-01, 1.54293e-09
61,1.367122e+02, 3.40000e-01, 1.63841e-09
61,1.367322e+02, 3.60000e-01, 1.82223e-09
61,1.367523e+02, 3.80000e-01, 1.94919e-09
61,1.367723e+02, 4.00000e-01, 2.07973e-09
61,1.367924e+02, 4.20000e-01, 2.22898e-09
61,1.368124e+02, 4.40000e-01, 2.42996e-09
61,1.368325e+02, 4.60000e-01, 2.57123e-09
61,1.368525e+02, 4.80000e-01, 2.72989e-09
61,1.368726e+02, 5.00000e-01, 2.90775e-09
61,1.368926e+02, 5.20000e-01, 3.06082e-09
61,1.369127e+02, 5.40000e-01, 3.28016e-09
61,1.369327e+02, 5.60000e-01, 3.58200e-09
61,1.369528e+02, 5.80000e-01, 3.92079e-09
61,1.369728e+02, 6.00000e-01, 4.14705e-09
61,1.369929e+02, 6.20000e-01, 4.39239e-09
61,1.370129e+02, 6.40000e-01, 4.71902e-09
61,1.370330e+02, 6.60000e-01, 5.07975e-09
61,1.370530e+02, 6.80000e-01, 5.27561e-09
61,1.370731e+02, 7.00000e-01, 5.63037e-09
61,1.370931e+02, 7.20000e-01, 6.03497e-09
61,1.371132e+02, 7.40000e-01, 6.38711e-09
61,1.371332e+02, 7.60000e-01, 6.74117e-09
61,1.371533e+02, 7.80000e-01, 7.40695e-09
61,1.371733e+02, 8.00000e-01, 7.87902e-09
61,1.371934e+02, 8.20000e-01, 8.52025e-09
61,1.372134e+02, 8.40000e-01, 9.27877e-09
61,1.372335e+02, 8.60000e-01, 9.72474e-09
61,1.372535e+02, 8.80000e-01, 1.02793e-08
61,1.372736e+02, 9.00000e-01, 1.09302e-08
61,1.372936e+02, 9.20000e-01, 1.15844e-08
61,1.373136e+02, 9.40000e-01, 1.25117e-08
61,1.373337e+02, 9.60000e-01, 1.30898e-08
61,1.373537e+02, 9.80000e-01, 1.43191e-08
61,1.373738e+02, 1.00000e+00, 1.50726e-08
62,1.375633e+02, -1.06000e+00, -1.31609e-08
62,1.375833e+02, -1.04000e+00, -1.09659e-08
62,1.376034e+02, -1.02000e+00, -1.07188e-08
62,1.376234e+02, -1.00000e+00, -1.01982e-08
62,1.376435e+02, -9.80000e-01, -9.74643e-09
62,1.376635e+02, -9.60000e-01, -9.21679e-09
62,1.376836e+02, -9.40000e-01, -8.47030e-09
62,1.377036e+02, -9.20000e-01, -7.90775e-09
62,1.377237e+02, -9.00000e-01, -7.37560e-09
62,1.377437e+02, -8.80000e-01, -7.31838e-09
62,1.377638e+02, -8.60000e-01, -6.95741e-09
62,1.377838e+02, -8.40000e-01, -6.50203e-09
62,1.378039e+02, -8.20000e-01, -6.02067e-09
62,1.378239e+02, -8.00000e-01, -5.66936e-09
62,1.378440e+02, -7.80000e-01, -5.51081e-09
62,1.378640e+02, -7.60000e-01, -5.15938e-09
62,1.378841e+02, -7.40000e-01, -4.87530e-09
62,1.379041e+02, -7.20000e-01, -4.45867e-09
62,1.379242e+02, -7.00000e-01, -4.22418e-09
62,1.379442e+02, -6.80000e-01, -3.99208e-09
62,1.379643e+02, -6.60000e-01, -3.76081e-09
62,1.379843e+02, -6.40000e-01, -3.48747e-09
62,1.380043e+02, -6.20000e-01, -3.26908e-09
62,1.380244e+02, -6.00000e-01, -3.09396e-09
62,1.380444e+02, -5.80000e-01, -2.91920e-09
62,1.380645e+02, -5.60000e-01, -2.75278e-09
62,1.380845e+02, -5.40000e-01, -2.61700e-09
62,1.381046e+02, -5.20000e-01, -2.45905e-09
62,1.381246e+02, -5.00000e-01, -2.28810e-09
62,1.381447e+02, -4.80000e-01, -2.20466e-09
62,1.381647e+02, -4.60000e-01, -2.07424e-09
62,1.381848e+02, -4.40000e-01, -1.93286e-09
62,1.382048e+02, -4.20000e-01, -1.84047e-09
